product_id,product_name,product_color_raw,category,style,pattern,material,silhouette,sleeve_type,neckline,length_style,color,category_count,style_count,pattern_count,material_count,semantic_token_count,is_striped,is_floral,is_animal_print,is_checked,is_sequin,is_knit,is_stretch,is_relaxed,is_fitted,is_swing,is_longline,is_off_shoulder,is_batwing,is_long_sleeve,is_short_sleeve
natural-rolled-neck-tunic#BlueDam,natural-rolled-neck-tunic,bluedam,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,blue,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cara-tee-4#BlackWhite,cara-tee-4,blackwhite,top,casual,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-double-layer-top#Black,the-double-layer-top,black,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rib-tank-2#Navy,rib-tank-2,navy,top,casual,plain,unknown,unknown,unknown,unknown,unknown,navy,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
partly-cloudy-knit#PawPaw,partly-cloudy-knit,pawpaw,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
belle-two-in-one-top#Charcoal,belle-two-in-one-top,charcoal,top,romantic,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eco-78-long-cardigan#DarkGreyM,eco-78-long-cardigan,darkgreym,cardigan,layering,plain,unknown,longline,unknown,unknown,long,grey,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bamboo-layer-tank#Chalk,bamboo-layer-tank,chalk,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belle-twist-front-tee-1#Black,belle-twist-front-tee-1,black,top,casual,plain,unknown,unknown,unknown,unknown,unknown,black,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-long-sleeve-v-neck-tee#Navy,the-long-sleeve-v-neck-tee,navy,top,casual,plain,unknown,longline,long,v_neck,long,navy,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
belle-polka-dot-blouse#WhiteSpot,belle-polka-dot-blouse,whitespot,top,elegant,spot,unknown,unknown,unknown,unknown,unknown,white,1,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clio-knit-jumper#StoneBlack,clio-knit-jumper,stoneblack,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,black,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
bamboo-layer-tank#Black,bamboo-layer-tank,black,top,casual,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cotton-stripe-cardi-with-pockets#White,cotton-stripe-cardi-with-pockets,white,unknown,unknown,stripe,unknown,unknown,unknown,unknown,unknown,white,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-soft-knit-jumper#PinkStripe,the-soft-knit-jumper,pinkstripe,unknown,unknown,stripe,knit,unknown,unknown,unknown,unknown,pink,0,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cable-knit-sweater#Camel,cable-knit-sweater,camel,top,unknown,plain,knit,unknown,unknown,unknown,unknown,unknown,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
robyn-top-1#Roanne,robyn-top-1,roanne,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
long-sleeve-softly-swinging-bamboo-tee#Black,long-sleeve-softly-swinging-bamboo-tee,black,top,relaxed,plain,unknown,swing,long,unknown,long,black,1,2,0,0,7,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
blue-waters-cotton-blouse#White,blue-waters-cotton-blouse,white,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,white,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stripe-sweater-2#Blue,stripe-sweater-2,blue,top,unknown,stripe,unknown,unknown,unknown,unknown,unknown,blue,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belle-drape-tee#Black,belle-drape-tee,black,top,casual,plain,unknown,unknown,unknown,unknown,unknown,black,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
endeavor-long-sleeve-tee#Stripe,endeavor-long-sleeve-tee,stripe,top,casual,stripe,unknown,longline,long,unknown,long,stripe,1,1,1,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
grace-oversized-knit#Black,grace-oversized-knit,black,unknown,relaxed,plain,knit,oversized,unknown,unknown,unknown,black,0,1,0,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
the-on-or-off-the-shoulder-top#Pink,the-on-or-off-the-shoulder-top,pink,top,unknown,plain,unknown,unknown,unknown,off_shoulder,unknown,pink,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
frill-me-tie-throw-on#WhiteBlk,frill-me-tie-throw-on,whiteblk,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
print-tee-3#Boats,print-tee-3,boats,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
capri-tank-3#NavyStripe,capri-tank-3,navystripe,top,casual,stripe,unknown,unknown,unknown,unknown,unknown,navy,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-in-1-layered-knit-top#PalePink,2-in-1-layered-knit-top,palepink,top,unknown,plain,knit,unknown,unknown,unknown,unknown,pink,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
kimono-and-me-cardi#DustyPink,kimono-and-me-cardi,dustypink,kimono,layering,plain,unknown,unknown,unknown,unknown,unknown,pink,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cara-tee-3#ZebraPrint,cara-tee-3,zebraprint,top,casual,animal,unknown,unknown,unknown,unknown,unknown,unknown,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
clio-knit-jumper#InkWhite,clio-knit-jumper,inkwhite,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,white,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
crosses-jumper#xmyheart,crosses-jumper,xmyheart,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-asymmetrical-hem-sweater#Blush,the-asymmetrical-hem-sweater,blush,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,blush,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ricki-one-shoulder-top#BlackWhite,ricki-one-shoulder-top,blackwhite,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coogee-shirt#White,coogee-shirt,white,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
summer-whispers-kimono-1#Peacock,summer-whispers-kimono-1,peacock,kimono,layering,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
york-linen-blend-top#BurntOrang,york-linen-blend-top,burntorang,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dot-to-dot-knit-1#GreyMarle,dot-to-dot-knit-1,greymarle,unknown,unknown,spot,knit,unknown,unknown,unknown,unknown,grey,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
the-box-top#Khaki,the-box-top,khaki,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,khaki,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cross-my-heart-bamboo-slouch-tee#White,cross-my-heart-bamboo-slouch-tee,white,top,casual,plain,unknown,unknown,unknown,unknown,unknown,white,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arlo-cardigan#Navy,arlo-cardigan,navy,cardigan,layering,plain,unknown,unknown,unknown,unknown,unknown,navy,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cara-tee-4#Black,cara-tee-4,black,top,casual,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mauevewood-crew#YellowWhit,mauevewood-crew,yellowwhit,unknown,sporty,plain,unknown,unknown,unknown,crew,unknown,yellow,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kimberly-spliced-top#Black,kimberly-spliced-top,black,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-crossover-2-way-blouse#Black,the-crossover-2-way-blouse,black,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paradise-cardi#MultiStrip,paradise-cardi,multistrip,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-in-1-layered-knit-top#Khaki,2-in-1-layered-knit-top,khaki,top,unknown,plain,knit,unknown,unknown,unknown,unknown,khaki,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
the-contrast-knit-1#Navy,the-contrast-knit-1,navy,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,navy,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tab-sleeve-longline-shirt#Silver,tab-sleeve-longline-shirt,silver,top,unknown,plain,unknown,longline,unknown,unknown,long,silver,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
the-flutter-sleeve-top#SnakePrint,the-flutter-sleeve-top,snakeprint,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fundamental-sydney-crew#Navy,fundamental-sydney-crew,navy,unknown,sporty,plain,unknown,unknown,unknown,crew,unknown,navy,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malibu-cardigan#Navy,malibu-cardigan,navy,cardigan,layering,plain,unknown,unknown,unknown,unknown,unknown,navy,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-tie-sleeve-blouse#Grey,the-tie-sleeve-blouse,grey,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,grey,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuck-layer-shirt#White,tuck-layer-shirt,white,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
longline-cardigan-2#Pink,longline-cardigan-2,pink,cardigan,layering,plain,unknown,longline,unknown,unknown,long,pink,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
relaxed-cape#WhiteBlack,relaxed-cape,whiteblack,outerwear,relaxed,plain,unknown,relaxed,unknown,unknown,unknown,black,1,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bora-bora-layered-tank#BoraBora,bora-bora-layered-tank,borabora,top,casual,plain,unknown,unknown,unknown,unknown,unknown,red,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-long-sleeve-v-neck-tee#White,the-long-sleeve-v-neck-tee,white,top,casual,plain,unknown,longline,long,v_neck,long,white,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
wellington-tee#HeatheGrey,wellington-tee,heathegrey,top,casual,plain,unknown,unknown,unknown,unknown,unknown,grey,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-panel-hem-top#Khaki,the-panel-hem-top,khaki,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,khaki,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arya-frilled-blouse#Oyster,arya-frilled-blouse,oyster,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrap-me-up-bamboo-top#BlueJeans,wrap-me-up-bamboo-top,bluejeans,top,layering,plain,unknown,unknown,unknown,unknown,unknown,blue,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fundamental-sydney-crew#Burgundy,fundamental-sydney-crew,burgundy,unknown,sporty,plain,unknown,unknown,unknown,crew,unknown,unknown,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
high-neck-tie-top#Black,high-neck-tie-top,black,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ponte-spot-top#BlackWhite,ponte-spot-top,blackwhite,top,unknown,spot,unknown,unknown,unknown,unknown,unknown,black,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
still-the-one-ruffle-blouse#Spot,still-the-one-ruffle-blouse,spot,top,elegant,spot,unknown,unknown,unknown,unknown,unknown,unknown,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
linen-v-neck-cami-2#BlueWhite,linen-v-neck-cami-2,bluewhite,unknown,unknown,plain,unknown,unknown,unknown,v_neck,unknown,white,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
icing-sugar-top#Ivory,icing-sugar-top,ivory,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spliced-stripe-tunic#Navy,spliced-stripe-tunic,navy,top,unknown,stripe,unknown,unknown,unknown,unknown,unknown,navy,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-oversized-cotton-blend-shirt#Navy,the-oversized-cotton-blend-shirt,navy,top,relaxed,plain,unknown,oversized,unknown,unknown,unknown,navy,1,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wildflower-shirt#White,wildflower-shirt,white,top,unknown,floral,unknown,unknown,unknown,unknown,unknown,white,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
the-blouson-sleeve-jumper#Navy,the-blouson-sleeve-jumper,navy,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maui-stretch-tee#NavyWhtStr,maui-stretch-tee,navywhtstr,top,fitted,plain,stretch,fitted,unknown,unknown,unknown,navy,1,2,0,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
circles-knit#Plum,circles-knit,plum,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
print-shirt-1#Blush,print-shirt-1,blush,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,blush,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rising-mist-jumper#Nickel,rising-mist-jumper,nickel,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
star-and-spot-sweater#SilverMult,star-and-spot-sweater,silvermult,top,unknown,spot,unknown,unknown,unknown,unknown,unknown,silver,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snake-print-johnny-collar-top#BeigeSnake,snake-print-johnny-collar-top,beigesnake,top,unknown,plain,unknown,unknown,unknown,collared,unknown,unknown,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laurina-stripe-pullover#NightSky,laurina-stripe-pullover,nightsky,top,casual,stripe,unknown,unknown,unknown,unknown,unknown,stripe,1,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belle-nautical-applique-tee#BlueStripe,belle-nautical-applique-tee,bluestripe,top,casual,stripe,unknown,unknown,unknown,unknown,unknown,blue,1,2,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drapey-stripe-tee#Navy,drapey-stripe-tee,navy,top,casual,stripe,unknown,unknown,unknown,unknown,unknown,navy,1,2,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ember-knit#EmberGlow,ember-knit,emberglow,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
wonderland-blouse#Ink,wonderland-blouse,ink,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annabelle-sweater#Midnight,annabelle-sweater,midnight,top,romantic,plain,unknown,unknown,unknown,unknown,mid,unknown,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magnolia-fields-keyhole-blouse#Magnolia,magnolia-fields-keyhole-blouse,magnolia,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
melbourne-stretch-cardigan#NavyWhtStr,melbourne-stretch-cardigan,navywhtstr,cardigan,fitted,plain,stretch,fitted,unknown,unknown,unknown,navy,1,2,0,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
longline-gather-back-shirt#Black,longline-gather-back-shirt,black,top,unknown,plain,unknown,longline,unknown,unknown,long,black,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ryder-cosy-sweater#Blossom,ryder-cosy-sweater,blossom,top,relaxed,plain,cosy,relaxed,unknown,unknown,unknown,unknown,1,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
reversible-scoopv-neck-tank#Navy,reversible-scoopv-neck-tank,navy,top,casual,plain,unknown,unknown,unknown,v_neck,unknown,navy,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elcos-45-aop-top-jrs#BlackZigZa,elcos-45-aop-top-jrs,blackzigza,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natural-cosy-sweater#Rosered,natural-cosy-sweater,rosered,top,relaxed,plain,cosy,relaxed,unknown,unknown,unknown,red,1,1,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
kimono-top-36#BlueMarle,kimono-top-36,bluemarle,top,layering,plain,unknown,unknown,unknown,unknown,unknown,blue,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belle-flocked-tunic#Pale%20Blue,belle-flocked-tunic,pale-blue,top,romantic,plain,unknown,unknown,unknown,unknown,unknown,blue,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geneva-v-neck-top#Black,geneva-v-neck-top,black,top,unknown,plain,unknown,unknown,unknown,v_neck,unknown,black,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
summer-haze-top#Teal,summer-haze-top,teal,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,teal,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fundamental-vee-tee#Navy,fundamental-vee-tee,navy,top,casual,plain,unknown,unknown,unknown,unknown,unknown,navy,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cross-over-top-with-pocket#BlackWhite,cross-over-top-with-pocket,blackwhite,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belle-mesh-cardi#Black,belle-mesh-cardi,black,unknown,romantic,plain,unknown,unknown,unknown,unknown,unknown,black,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nova-lux-long-sleeve-tie-top#AidaStripe,nova-lux-long-sleeve-tie-top,aidastripe,top,unknown,stripe,unknown,longline,long,unknown,long,stripe,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
sadie-crew#GreyMarle,sadie-crew,greymarle,unknown,sporty,plain,unknown,unknown,unknown,crew,unknown,grey,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celestial-woven-top#White,celestial-woven-top,white,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soho-ruffle-jumper#OatmealMar,soho-ruffle-jumper,oatmealmar,unknown,romantic,plain,unknown,unknown,unknown,unknown,unknown,unknown,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aigli-top#Navy,aigli-top,navy,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
print-tee-3#Cntryhous,print-tee-3,cntryhous,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rib-tank-2#Red,rib-tank-2,red,top,casual,plain,unknown,unknown,unknown,unknown,unknown,red,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
always-mine-spliced-cardigan#GreyEmeral,always-mine-spliced-cardigan,greyemeral,cardigan,layering,plain,unknown,unknown,unknown,unknown,unknown,grey,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maui-stretch-tee#White,maui-stretch-tee,white,top,fitted,plain,stretch,fitted,unknown,unknown,unknown,white,1,2,0,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
striped-cardigan-3#Rainbow,striped-cardigan-3,rainbow,cardigan,layering,stripe,unknown,unknown,unknown,unknown,unknown,stripe,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-soft-overlay-top#Pink,the-soft-overlay-top,pink,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,pink,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
