person_id,positive_product_id,negative_product_id,negative_type
Tia,still-the-one-ruffle-blouse#Spot,the-panel-luxe-top#SilvWhite,hard
Tia,still-the-one-ruffle-blouse#Spot,bertie-top#Black,random
Anna,linen-v-neck-cami-2#BlueWhite,voyager-stripe-crew#Stripe,hard
Anna,linen-v-neck-cami-2#BlueWhite,makeover-blouse#LimeGreen,hard
Anna,linen-v-neck-cami-2#BlueWhite,batty-about-you-cotton-tee#BlkWhite,random
Chelsea,colourblock-cardi#NavyRed,voyager-stripe-crew#Stripe,hard
Chelsea,colourblock-cardi#NavyRed,makeover-blouse#LimeGreen,hard
Chelsea,colourblock-cardi#NavyRed,fundamental-stripe-long-sleeve-tee#WhiteBlack,random
Sophie,belle-half-sleeve-forgiver-tunic#White,side-buttoned-sweater#Buttoned,hard
Sophie,belle-half-sleeve-forgiver-tunic#White,the-tie-front-top#Navy,hard
Sophie,belle-half-sleeve-forgiver-tunic#White,the-cut-out-shoulder-blouse#Silver,random
Georgia,butterfly-kisses-tee#MustardStr,voyager-stripe-crew#Stripe,hard
Georgia,butterfly-kisses-tee#MustardStr,makeover-blouse#LimeGreen,hard
Georgia,butterfly-kisses-tee#MustardStr,the-colour-block-pullover#Sage,random
Mae-Lee,sugar-snaps-layers-tank#Blue,side-buttoned-sweater#Buttoned,hard
Mae-Lee,sugar-snaps-layers-tank#Blue,voyager-stripe-crew#Stripe,hard
Mae-Lee,sugar-snaps-layers-tank#Blue,the-define-flute-sleeve-blouse#Black,random
Nadine,mauevewood-crew#YellowWhit,makeover-blouse#LimeGreen,hard
Nadine,mauevewood-crew#YellowWhit,pure-merino-fine-rib-v-neck#Charcoal,hard
Nadine,mauevewood-crew#YellowWhit,for-the-frill-top#Ivory,random
Georgia,cross-my-heart-bamboo-slouch-tee#White,voyager-stripe-crew#Stripe,hard
Georgia,cross-my-heart-bamboo-slouch-tee#White,makeover-blouse#LimeGreen,hard
Georgia,cross-my-heart-bamboo-slouch-tee#White,cara-tee-3#ZebraPrint,random
Amanda,the-stripe-jersey-top#Pink,natural-textured-poncho#Deeprain,hard
Amanda,the-stripe-jersey-top#Pink,voyager-stripe-crew#Stripe,hard
Amanda,the-stripe-jersey-top#Pink,the-tie-front-top#Black,random
Georgia,kimono-and-me-cardi#DustyPink,voyager-stripe-crew#Stripe,hard
Georgia,kimono-and-me-cardi#DustyPink,makeover-blouse#LimeGreen,hard
Georgia,kimono-and-me-cardi#DustyPink,block-vest#Blockvest,random
Fiona,softly-falling-bamboo-tunic#White,natural-textured-poncho#Deeprain,hard
Fiona,softly-falling-bamboo-tunic#White,wonderland-blouse#Ink,hard
Fiona,softly-falling-bamboo-tunic#White,picnic-top#BlackWhite,random
Mae-Lee,the-cotton-bamboo-tank#Moonbeam,side-buttoned-sweater#Buttoned,hard
Mae-Lee,the-cotton-bamboo-tank#Moonbeam,voyager-stripe-crew#Stripe,hard
Mae-Lee,the-cotton-bamboo-tank#Moonbeam,capri-tank-3#Navy,random
Laura,the-tie-front-tank#White,cara-tee-2#Blush,hard
Laura,the-tie-front-tank#White,cara-tee-2#WhiteBlk,hard
Laura,the-tie-front-tank#White,the-button-up-swing-tunic#Wine,random
Amanda,the-soft-knit-jumper#PinkStripe,natural-textured-poncho#Deeprain,hard
Amanda,the-soft-knit-jumper#PinkStripe,voyager-stripe-crew#Stripe,hard
Amanda,the-soft-knit-jumper#PinkStripe,the-cut-out-shoulder-blouse#Black,random
Emma,batty-about-you-cotton-tee#BlkWhite,voyager-stripe-crew#Stripe,hard
Emma,batty-about-you-cotton-tee#BlkWhite,makeover-blouse#LimeGreen,hard
Emma,batty-about-you-cotton-tee#BlkWhite,bella-ls-tee#GreenWhite,random
Jess,belle-cowl-swing-sweater#Green,cara-tee-2#Blush,hard
Jess,belle-cowl-swing-sweater#Green,cara-tee-2#WhiteBlk,hard
Jess,belle-cowl-swing-sweater#Green,falling-flowers-blouse#DustyPink,random
Sophia,layered-sleeve-top#DarkBlue,cara-tee-2#Blush,hard
Sophia,layered-sleeve-top#DarkBlue,cara-tee-2#WhiteBlk,hard
Sophia,layered-sleeve-top#DarkBlue,the-long-sleeve-v-neck-tee#Navy,random
Mae-Lee,the-long-sleeve-v-neck-tee#Black,side-buttoned-sweater#Buttoned,hard
Mae-Lee,the-long-sleeve-v-neck-tee#Black,voyager-stripe-crew#Stripe,hard
Mae-Lee,the-long-sleeve-v-neck-tee#Black,partly-cloudy-knit#PawPaw,random
Georgia,layer-me-cotton-candy-top#Cream,voyager-stripe-crew#Stripe,hard
Georgia,layer-me-cotton-candy-top#Cream,makeover-blouse#LimeGreen,hard
Georgia,layer-me-cotton-candy-top#Cream,layer-top-1#Navy,random
Amanda,the-wrap-jersey-top-1#NavyStripe,natural-textured-poncho#Deeprain,hard
Amanda,the-wrap-jersey-top-1#NavyStripe,voyager-stripe-crew#Stripe,hard
Amanda,the-wrap-jersey-top-1#NavyStripe,aldis-blouse#Pearl,random
Jess,westward-top#BotanicalD,cara-tee-2#Blush,hard
Jess,westward-top#BotanicalD,cara-tee-2#WhiteBlk,hard
Jess,westward-top#BotanicalD,cascade-hood-top#Black,random
Tia,the-drape-tee-1#Black,the-panel-luxe-top#BlkWhite,hard
Tia,the-drape-tee-1#Black,the-panel-luxe-top#SilvWhite,hard
Tia,the-drape-tee-1#Black,triangle-detail-long-sleeve-tee#Navy,random
Mae-Lee,the-stripe-button-through-top#Coral,side-buttoned-sweater#Buttoned,hard
Mae-Lee,the-stripe-button-through-top#Coral,voyager-stripe-crew#Stripe,hard
Mae-Lee,the-stripe-button-through-top#Coral,spiced-stripe-tee#NavyWhite,random
Natalie,the-sleeveless-cross-over-blouse#White,natural-textured-poncho#Deeprain,hard
Natalie,the-sleeveless-cross-over-blouse#White,voyager-stripe-crew#Stripe,hard
Natalie,the-sleeveless-cross-over-blouse#White,natural-cross-back-knit#Lightsmoke,random
Mae-Lee,long-sleeve-softly-swinging-bamboo-tee#Fern,side-buttoned-sweater#Buttoned,hard
Mae-Lee,long-sleeve-softly-swinging-bamboo-tee#Fern,voyager-stripe-crew#Stripe,hard
Mae-Lee,long-sleeve-softly-swinging-bamboo-tee#Fern,tracie-top#Black,random
Amanda,the-daily-cross-over-top#SkyBlue,natural-textured-poncho#Deeprain,hard
Amanda,the-daily-cross-over-top#SkyBlue,voyager-stripe-crew#Stripe,hard
Amanda,the-daily-cross-over-top#SkyBlue,meadow-cardigan#Cream,random
Perrie,the-everyday-shirt#Midnight,natural-textured-poncho#Deeprain,hard
Perrie,the-everyday-shirt#Midnight,voyager-stripe-crew#Stripe,hard
Perrie,the-everyday-shirt#Midnight,birds-tee-1#Navy,random
Shadae,rib-tank-2#Black,voyager-stripe-crew#Stripe,hard
Shadae,rib-tank-2#Black,makeover-blouse#LimeGreen,hard
Shadae,rib-tank-2#Black,the-stitch-detail-top#Pink,random
Sophia,the-pocket-tee#NavyStripe,cara-tee-2#Blush,hard
Sophia,the-pocket-tee#NavyStripe,cara-tee-2#WhiteBlk,hard
Sophia,the-pocket-tee#NavyStripe,striped-cardigan-3#Rainbow,random
Natalia,paint-stroke-top#Strokes,voyager-stripe-crew#Stripe,hard
Natalia,paint-stroke-top#Strokes,makeover-blouse#LimeGreen,hard
Natalia,paint-stroke-top#Strokes,st-helens-henley-tee#Sapphire,random
Chesska,dream-girl-ruffle-jumper#SoftPink,voyager-stripe-crew#Stripe,hard
Chesska,dream-girl-ruffle-jumper#SoftPink,makeover-blouse#LimeGreen,hard
Chesska,dream-girl-ruffle-jumper#SoftPink,belle-half-sleeve-forgiver-tunic#Black,random
Palatina,moonlight-kisses-bamboo-tee#Black,cara-tee-2#Blush,hard
Palatina,moonlight-kisses-bamboo-tee#Black,cara-tee-2#WhiteBlk,hard
Palatina,moonlight-kisses-bamboo-tee#Black,rory-spliced-zip-hoodie#Slate,random
Olivia,the-sleeveless-cross-over-blouse#Black,natural-textured-poncho#Deeprain,hard
Olivia,the-sleeveless-cross-over-blouse#Black,voyager-stripe-crew#Stripe,hard
Olivia,the-sleeveless-cross-over-blouse#Black,belle-poncho-sleeved-knit#BlueMarle,random
Mae-Lee,softly-swinging-bamboo-tee#Black,side-buttoned-sweater#Buttoned,hard
Mae-Lee,softly-swinging-bamboo-tee#Black,voyager-stripe-crew#Stripe,hard
Mae-Lee,softly-swinging-bamboo-tee#Black,frill-sleeve-top-1#LeafPrint,random
Clementine,the-high-low-drape-tee#Grey,voyager-stripe-crew#Stripe,hard
Clementine,the-high-low-drape-tee#Grey,makeover-blouse#LimeGreen,hard
Clementine,the-high-low-drape-tee#Grey,shirt-in-a-box#Silver,random
Amanda,the-stripe-button-through-top#Coral,natural-textured-poncho#Deeprain,hard
Amanda,the-stripe-button-through-top#Coral,voyager-stripe-crew#Stripe,hard
Amanda,the-stripe-button-through-top#Coral,the-cross-over-blouse#Blue,random
Katie,spliced-stripe-tunic#Navy,voyager-stripe-crew#Stripe,hard
Katie,spliced-stripe-tunic#Navy,makeover-blouse#LimeGreen,hard
Katie,spliced-stripe-tunic#Navy,overlay-top-2#Black,random
Ljubenka,the-cross-over-blouse#Blue,the-uneven-hem-knit-1#Sage,hard
Ljubenka,the-cross-over-blouse#Blue,natural-textured-poncho#Deeprain,hard
Ljubenka,the-cross-over-blouse#Blue,the-twist-front-top#Navy,random
Riina,the-v-neck-stripe-top#BlkStripe,voyager-stripe-crew#Stripe,hard
Riina,the-v-neck-stripe-top#BlkStripe,makeover-blouse#LimeGreen,hard
Riina,the-v-neck-stripe-top#BlkStripe,striped-cardigan-3#Rainbow,random
Palatina,2-in-1-layered-knit-top#PalePink,cara-tee-2#Blush,hard
Palatina,2-in-1-layered-knit-top#PalePink,cara-tee-2#WhiteBlk,hard
Palatina,2-in-1-layered-knit-top#PalePink,the-v-split-blouse#Salmon,random
Fiona,the-pirate-in-me-shirt#White,natural-textured-poncho#Deeprain,hard
Fiona,the-pirate-in-me-shirt#White,wonderland-blouse#Ink,hard
Fiona,the-pirate-in-me-shirt#White,ruffle-top-4#Terracotta,random
Nadine,funnel-neck-knit-jumper#BlueMulti,makeover-blouse#LimeGreen,hard
Nadine,funnel-neck-knit-jumper#BlueMulti,pure-merino-fine-rib-v-neck#Charcoal,hard
Nadine,funnel-neck-knit-jumper#BlueMulti,eco-78-long-cardigan#LightGreyM,random
Georgia,the-cotton-bamboo-tank#White,voyager-stripe-crew#Stripe,hard
Georgia,the-cotton-bamboo-tank#White,makeover-blouse#LimeGreen,hard
Georgia,the-cotton-bamboo-tank#White,long-sleeve-ruffle-shirt#Navy,random
Maddy,the-short-sleeve-wrap-jersey-top#Blue,natural-textured-poncho#Deeprain,hard
Maddy,the-short-sleeve-wrap-jersey-top#Blue,voyager-stripe-crew#Stripe,hard
Maddy,the-short-sleeve-wrap-jersey-top#Blue,roll-neck-jumper-3#GreyMarl,random
Stacey,multi-pattern-print-top#NavyMulti,makeover-blouse#LimeGreen,hard
Stacey,multi-pattern-print-top#NavyMulti,cara-tee-2#Blush,hard
Stacey,multi-pattern-print-top#NavyMulti,rise-top#Ink,random
Nikki,the-drape-tee-1#Stripe,natural-textured-poncho#Deeprain,hard
Nikki,the-drape-tee-1#Stripe,voyager-stripe-crew#Stripe,hard
Nikki,the-drape-tee-1#Stripe,relaxed-cape#Black,random
Laura,softly-swinging-bamboo-tee#Storm,cara-tee-2#Blush,hard
Laura,softly-swinging-bamboo-tee#Storm,cara-tee-2#WhiteBlk,hard
Laura,softly-swinging-bamboo-tee#Storm,kimberly-spliced-top#Black,random
Alex,the-cotton-bamboo-tank#Chambray,voyager-stripe-crew#Stripe,hard
Alex,the-cotton-bamboo-tank#Chambray,makeover-blouse#LimeGreen,hard
Alex,the-cotton-bamboo-tank#Chambray,softly-swinging-bamboo-tee#Blush,random
Maddy,the-cross-over-blouse#Mint,natural-textured-poncho#Deeprain,hard
Maddy,the-cross-over-blouse#Mint,voyager-stripe-crew#Stripe,hard
Maddy,the-cross-over-blouse#Mint,layla-long-line-kimono#MultiStrip,random
Olivia,the-sleeveless-cross-over-blouse#Chambray,natural-textured-poncho#Deeprain,hard
Olivia,the-sleeveless-cross-over-blouse#Chambray,voyager-stripe-crew#Stripe,hard
Olivia,the-sleeveless-cross-over-blouse#Chambray,geena-xo-ls-pullover-knit#WhiteCapGr,random
Laura,the-oversized-cotton-blend-shirt#Navy,cara-tee-2#Blush,hard
Laura,the-oversized-cotton-blend-shirt#Navy,cara-tee-2#WhiteBlk,hard
Laura,the-oversized-cotton-blend-shirt#Navy,meredith-78-oversized-pullover-knit#CameoRose,random
Stacey,the-soft-knit-jumper#NavyStripe,makeover-blouse#LimeGreen,hard
Stacey,the-soft-knit-jumper#NavyStripe,cara-tee-2#Blush,hard
Stacey,the-soft-knit-jumper#NavyStripe,sugar-snaps-throw-jacket#Black,random
Shadae,not-today-buttoned-cardigan#Almond,voyager-stripe-crew#Stripe,hard
Shadae,not-today-buttoned-cardigan#Almond,makeover-blouse#LimeGreen,hard
Shadae,not-today-buttoned-cardigan#Almond,printed-v-neck-top#Striped,random
Ljubenka,softly-swinging-bamboo-tee#Navy,the-uneven-hem-knit-1#Sage,hard
Ljubenka,softly-swinging-bamboo-tee#Navy,natural-textured-poncho#Deeprain,hard
Ljubenka,softly-swinging-bamboo-tee#Navy,shell-top-3#PapBlue,random
Ljubenka,belle-v-neck-forgiver-tunic#DenimMarl,the-uneven-hem-knit-1#Sage,hard
Ljubenka,belle-v-neck-forgiver-tunic#DenimMarl,natural-textured-poncho#Deeprain,hard
Ljubenka,belle-v-neck-forgiver-tunic#DenimMarl,sunshine-in-me-tee-1#White,random
Chelsea,ava-short-sleeve-linen-tee#Navy,voyager-stripe-crew#Stripe,hard
Chelsea,ava-short-sleeve-linen-tee#Navy,makeover-blouse#LimeGreen,hard
Chelsea,ava-short-sleeve-linen-tee#Navy,belle-square-neck-drape-tee#Vanilla,random
Chelsea,falling-for-you-cardi#Rust,voyager-stripe-crew#Stripe,hard
Chelsea,falling-for-you-cardi#Rust,makeover-blouse#LimeGreen,hard
Chelsea,falling-for-you-cardi#Rust,great-scot-merino-carcoat#Twilight,random
Gemma,relaxed-animal-print-blouse#Leopard,voyager-stripe-crew#Stripe,hard
Gemma,relaxed-animal-print-blouse#Leopard,makeover-blouse#LimeGreen,hard
Gemma,relaxed-animal-print-blouse#Leopard,the-daily-cross-over-top#SkyBlue,random
Natalie,the-everyday-shirt#Black,natural-textured-poncho#Deeprain,hard
Natalie,the-everyday-shirt#Black,voyager-stripe-crew#Stripe,hard
Natalie,the-everyday-shirt#Black,on-the-horizon-swing-top-1#Khaki,random
Jess,birds-tee-1#Navy,cara-tee-2#Blush,hard
Jess,birds-tee-1#Navy,cara-tee-2#WhiteBlk,hard
Jess,birds-tee-1#Navy,driftwood-gathering-blouse#Khaki,random
Fiona,natural-overlay-knit#Greybloss,natural-textured-poncho#Deeprain,hard
Fiona,natural-overlay-knit#Greybloss,wonderland-blouse#Ink,hard
Fiona,natural-overlay-knit#Greybloss,printed-tunic-7#RedCheck,random
Maddy,the-everyday-shirt#Midnight,natural-textured-poncho#Deeprain,hard
Maddy,the-everyday-shirt#Midnight,voyager-stripe-crew#Stripe,hard
Maddy,the-everyday-shirt#Midnight,snake-print-johnny-collar-top#BeigeSnake,random
Maddy,the-cotton-bamboo-tank#White,natural-textured-poncho#Deeprain,hard
Maddy,the-cotton-bamboo-tank#White,voyager-stripe-crew#Stripe,hard
Maddy,the-cotton-bamboo-tank#White,the-contrast-34-sleeve-top#Navy,random
Mae-Lee,cross-my-heart-sweater#Regal,side-buttoned-sweater#Buttoned,hard
Mae-Lee,cross-my-heart-sweater#Regal,voyager-stripe-crew#Stripe,hard
Mae-Lee,cross-my-heart-sweater#Regal,blue-waters-cotton-blouse#White,random
Perrie,suri-bell-sleeve-top#GreyMarle,natural-textured-poncho#Deeprain,hard
Perrie,suri-bell-sleeve-top#GreyMarle,voyager-stripe-crew#Stripe,hard
Perrie,suri-bell-sleeve-top#GreyMarle,rose-shirt#BlueIllusi,random
Mae-Lee,sugar-snaps-layers-tank#Red,side-buttoned-sweater#Buttoned,hard
Mae-Lee,sugar-snaps-layers-tank#Red,voyager-stripe-crew#Stripe,hard
Mae-Lee,sugar-snaps-layers-tank#Red,capri-tank-3#Navy,random
Monique,wildflower-shirt#White,voyager-stripe-crew#Stripe,hard
Monique,wildflower-shirt#White,makeover-blouse#LimeGreen,hard
Monique,wildflower-shirt#White,the-everyday-shirt#Pink,random
Natalie,sugar-snaps-layers-tank#DeepCobalt,natural-textured-poncho#Deeprain,hard
Natalie,sugar-snaps-layers-tank#DeepCobalt,voyager-stripe-crew#Stripe,hard
Natalie,sugar-snaps-layers-tank#DeepCobalt,bamboo-layer-tank#Black,random
Mae-Lee,belle-v-neck-forgiver-tunic#BlueMarle,side-buttoned-sweater#Buttoned,hard
Mae-Lee,belle-v-neck-forgiver-tunic#BlueMarle,voyager-stripe-crew#Stripe,hard
Mae-Lee,belle-v-neck-forgiver-tunic#BlueMarle,snake-print-johnny-collar-top#BeigeSnake,random
Emma,long-sleeve-softly-swinging-bamboo-tee#Fern,voyager-stripe-crew#Stripe,hard
Emma,long-sleeve-softly-swinging-bamboo-tee#Fern,makeover-blouse#LimeGreen,hard
Emma,long-sleeve-softly-swinging-bamboo-tee#Fern,snake-print-johnny-collar-top#BeigeSnake,random
Riina,rory-spliced-zip-hoodie#Slate,voyager-stripe-crew#Stripe,hard
Riina,rory-spliced-zip-hoodie#Slate,makeover-blouse#LimeGreen,hard
Riina,rory-spliced-zip-hoodie#Slate,elina-lace-frill-blouse#Black,random
Amanda,the-check-pullover#PinkCheck,natural-textured-poncho#Deeprain,hard
Amanda,the-check-pullover#PinkCheck,voyager-stripe-crew#Stripe,hard
Amanda,the-check-pullover#PinkCheck,the-cotton-tie-detail-top#Ivory,random
Fiona,the-pocket-tee#NavyStripe,natural-textured-poncho#Deeprain,hard
Fiona,the-pocket-tee#NavyStripe,wonderland-blouse#Ink,hard
Fiona,the-pocket-tee#NavyStripe,frill-blouse#Rust,random
Emma,long-sleeve-softly-swinging-bamboo-tee#White,voyager-stripe-crew#Stripe,hard
Emma,long-sleeve-softly-swinging-bamboo-tee#White,makeover-blouse#LimeGreen,hard
Emma,long-sleeve-softly-swinging-bamboo-tee#White,geneva-v-neck-top#Black,random
Amanda,the-blouson-sleeve-jumper#Navy,natural-textured-poncho#Deeprain,hard
Amanda,the-blouson-sleeve-jumper#Navy,voyager-stripe-crew#Stripe,hard
Amanda,the-blouson-sleeve-jumper#Navy,peasant-top-3#Denim,random
Stefania,the-cross-over-poncho#Grey,voyager-stripe-crew#Stripe,hard
Stefania,the-cross-over-poncho#Grey,makeover-blouse#LimeGreen,hard
Stefania,the-cross-over-poncho#Grey,alberta-stripe-top#IvoryStrip,random
Olivia,the-sleeveless-cross-over-blouse#Sunshine,natural-textured-poncho#Deeprain,hard
Olivia,the-sleeveless-cross-over-blouse#Sunshine,voyager-stripe-crew#Stripe,hard
Olivia,the-sleeveless-cross-over-blouse#Sunshine,stripe-sweater-2#Blue,random
Gemma,cara-tee-4#White,voyager-stripe-crew#Stripe,hard
Gemma,cara-tee-4#White,makeover-blouse#LimeGreen,hard
Gemma,cara-tee-4#White,vivid-dreams-blouse#Dusty%20Rose,random
Jess,the-open-sleeve-blouse#Berry,cara-tee-2#Blush,hard
Jess,the-open-sleeve-blouse#Berry,cara-tee-2#WhiteBlk,hard
Jess,the-open-sleeve-blouse#Berry,the-cross-over-blouse#White,random
Perrie,the-batwing-tee#Stone,natural-textured-poncho#Deeprain,hard
Perrie,the-batwing-tee#Stone,voyager-stripe-crew#Stripe,hard
Perrie,the-batwing-tee#Stone,cotton-cashmere-v-neck-knit#Navy,random
Laura,the-weekender-shirt#GreyStripe,cara-tee-2#Blush,hard
Laura,the-weekender-shirt#GreyStripe,cara-tee-2#WhiteBlk,hard
Laura,the-weekender-shirt#GreyStripe,the-belle-sleeve-print-top#NavyPrint,random
Fiona,the-asymmetrical-hem-sweater#Blush,natural-textured-poncho#Deeprain,hard
Fiona,the-asymmetrical-hem-sweater#Blush,wonderland-blouse#Ink,hard
Fiona,the-asymmetrical-hem-sweater#Blush,endeavor-long-sleeve-tee#Stripe,random
Sophia,the-panel-luxe-top#BlkWhite,cara-tee-2#Blush,hard
Sophia,the-panel-luxe-top#BlkWhite,cara-tee-2#WhiteBlk,hard
Sophia,the-panel-luxe-top#BlkWhite,2-in-1-layered-knit-top#PalePink,random
Jess,shirt-in-a-box#Silver,cara-tee-2#Blush,hard
Jess,shirt-in-a-box#Silver,cara-tee-2#WhiteBlk,hard
Jess,shirt-in-a-box#Silver,weekend-vibes-blouse#Blush,random
Jess,belle-polka-dot-blouse#WhiteSpot,cara-tee-2#Blush,hard
Jess,belle-polka-dot-blouse#WhiteSpot,cara-tee-2#WhiteBlk,hard
Jess,belle-polka-dot-blouse#WhiteSpot,roll-with-me-jumper#Chalk,random
Jess,the-cotton-bamboo-tee#BlueJeans,cara-tee-2#Blush,hard
Jess,the-cotton-bamboo-tee#BlueJeans,cara-tee-2#WhiteBlk,hard
Jess,the-cotton-bamboo-tee#BlueJeans,nova-lux-long-sleeve-tie-top#AidaStripe,random
Clementine,the-cross-over-blouse#Red,voyager-stripe-crew#Stripe,hard
Clementine,the-cross-over-blouse#Red,makeover-blouse#LimeGreen,hard
Clementine,the-cross-over-blouse#Red,belle-half-sleeve-forgiver-tunic#BlueBonnet,random
Mae-Lee,agra-shirt#White,side-buttoned-sweater#Buttoned,hard
Mae-Lee,agra-shirt#White,voyager-stripe-crew#Stripe,hard
Mae-Lee,agra-shirt#White,runaway-top#SoftPink,random
Stacey,2-in-1-jumper#Navy,makeover-blouse#LimeGreen,hard
Stacey,2-in-1-jumper#Navy,cara-tee-2#Blush,hard
Stacey,2-in-1-jumper#Navy,the-short-sleeve-wrap-jersey-top#NavyWhite,random
Sophia,the-daily-cross-over-top#SkyBlue,cara-tee-2#Blush,hard
Sophia,the-daily-cross-over-top#SkyBlue,cara-tee-2#WhiteBlk,hard
Sophia,the-daily-cross-over-top#SkyBlue,ivy-cosy-pullover#Storm,random
Katie,sequin-heart-layered-top#Natural,voyager-stripe-crew#Stripe,hard
Katie,sequin-heart-layered-top#Natural,makeover-blouse#LimeGreen,hard
Katie,sequin-heart-layered-top#Natural,the-printed-side-ring-detail-blouse#Block,random
Sophie,crosses-jumper#xmyheart,side-buttoned-sweater#Buttoned,hard
Sophie,crosses-jumper#xmyheart,the-tie-front-top#Navy,hard
Sophie,crosses-jumper#xmyheart,true-love-bell-blouse#Jade,random
Palatina,the-boat-neck-top-1#NavyWhite,cara-tee-2#Blush,hard
Palatina,the-boat-neck-top-1#NavyWhite,cara-tee-2#WhiteBlk,hard
Palatina,the-boat-neck-top-1#NavyWhite,the-pocket-tee#NavyStripe,random
Laura,layered-tee-2#White,cara-tee-2#Blush,hard
Laura,layered-tee-2#White,cara-tee-2#WhiteBlk,hard
Laura,layered-tee-2#White,marlow-cardigan#Cream,random
Jess,sugar-snaps-layers-tank#DuckEgg,cara-tee-2#Blush,hard
Jess,sugar-snaps-layers-tank#DuckEgg,cara-tee-2#WhiteBlk,hard
Jess,sugar-snaps-layers-tank#DuckEgg,2-in-1-layered-top-1#PinkWhite,random
Palatina,the-boat-neck-top#Black,cara-tee-2#Blush,hard
Palatina,the-boat-neck-top#Black,cara-tee-2#WhiteBlk,hard
Palatina,the-boat-neck-top#Black,the-pocket-tee#NavyStripe,random
Sophie,the-everyday-shirt#Black,side-buttoned-sweater#Buttoned,hard
Sophie,the-everyday-shirt#Black,the-tie-front-top#Navy,hard
Sophie,the-everyday-shirt#Black,natural-cropped-sleeve-knit#Cloudcover,random
Fiona,falling-for-you-cardi#Port,natural-textured-poncho#Deeprain,hard
Fiona,falling-for-you-cardi#Port,wonderland-blouse#Ink,hard
Fiona,falling-for-you-cardi#Port,glasgow-top#Melange,random
Stacey,open-plains-kimono-throw-1#Rust,makeover-blouse#LimeGreen,hard
Stacey,open-plains-kimono-throw-1#Rust,cara-tee-2#Blush,hard
Stacey,open-plains-kimono-throw-1#Rust,falling-for-you-cardi#Khaki,random
Jess,print-shirt-1#Blush,cara-tee-2#Blush,hard
Jess,print-shirt-1#Blush,cara-tee-2#WhiteBlk,hard
Jess,print-shirt-1#Blush,long-sleeve-tee-2#NavyWhite,random
Nathalie,runaway-top#SoftMint,voyager-stripe-crew#Stripe,hard
Nathalie,runaway-top#SoftMint,makeover-blouse#LimeGreen,hard
Nathalie,runaway-top#SoftMint,the-cotton-cardi#Navy,random
Nadine,hayley-button-down#NavySparro,makeover-blouse#LimeGreen,hard
Nadine,hayley-button-down#NavySparro,pure-merino-fine-rib-v-neck#Charcoal,hard
Nadine,hayley-button-down#NavySparro,tracie-top#Opal,random
